count,shelf_x,shelf_y,x,y,z,judge
4858,1.19,0.21,1.0225,0.41,0.34,success
4859,1.19,0.21,1.1725,0.01,0.34,error
4860,1.19,0.21,1.1725,0.41,0.34,success
4861,1.19,0.21,1.0225,0.01,0.885,success
4862,1.19,0.21,1.0225,0.41,0.885,error
4863,1.19,0.21,1.1725,0.01,0.885,success
4864,1.19,0.21,1.1725,0.41,0.885,error
4865,1.19,0.22,1.0225,0.02,0.34,success
4866,1.19,0.22,1.0225,0.42,0.34,success
4867,1.19,0.22,1.1725,0.02,0.34,success
4868,1.19,0.22,1.1725,0.42,0.34,success
4869,1.19,0.22,1.0225,0.02,0.885,success
4870,1.19,0.22,1.0225,0.42,0.885,error
4871,1.19,0.22,1.1725,0.02,0.885,success
4872,1.19,0.22,1.1725,0.42,0.885,error
4873,1.19,0.23,1.0225,0.03,0.34,success
4874,1.19,0.23,1.0225,0.43,0.34,success
4875,1.19,0.23,1.1725,0.03,0.34,success
4876,1.19,0.23,1.1725,0.43,0.34,success
4877,1.19,0.23,1.0225,0.03,0.885,success
4878,1.19,0.23,1.0225,0.43,0.885,error
4879,1.19,0.23,1.1725,0.03,0.885,success
4880,1.19,0.23,1.1725,0.43,0.885,error
4881,1.19,0.24,1.0225,0.04,0.34,success
4882,1.19,0.24,1.0225,0.44,0.34,success
4883,1.19,0.24,1.1725,0.04,0.34,success
4884,1.19,0.24,1.1725,0.44,0.34,success
4885,1.19,0.24,1.0225,0.04,0.885,success
4886,1.19,0.24,1.0225,0.44,0.885,error
4887,1.19,0.24,1.1725,0.04,0.885,success
4888,1.19,0.24,1.1725,0.44,0.885,error
4889,1.19,0.25,1.0225,0.05,0.34,success
4890,1.19,0.25,1.0225,0.45,0.34,success
4891,1.19,0.25,1.1725,0.05,0.34,success
4892,1.19,0.25,1.1725,0.45,0.34,success
4893,1.19,0.25,1.0225,0.05,0.885,success
4894,1.19,0.25,1.0225,0.45,0.885,error
4895,1.19,0.25,1.1725,0.05,0.885,success
4896,1.19,0.25,1.1725,0.45,0.885,error
4897,1.18,-0.25,1.0125,-0.45,0.34,success
4898,1.18,-0.25,1.0125,-0.05,0.34,success
4899,1.18,-0.25,1.1625,-0.45,0.34,error
4900,1.18,-0.25,1.1625,-0.05,0.34,error
4901,1.18,-0.25,1.0125,-0.45,0.885,success
4902,1.18,-0.25,1.0125,-0.05,0.885,error
4903,1.18,-0.25,1.1625,-0.45,0.885,error
4904,1.18,-0.25,1.1625,-0.05,0.885,success
4905,1.18,-0.24,1.0125,-0.44,0.34,success
4906,1.18,-0.24,1.0125,-0.04,0.34,success
4907,1.18,-0.24,1.1625,-0.44,0.34,error
4908,1.18,-0.24,1.1625,-0.04,0.34,error
4909,1.18,-0.24,1.0125,-0.44,0.885,success
4910,1.18,-0.24,1.0125,-0.04,0.885,error
4911,1.18,-0.24,1.1625,-0.44,0.885,error
4912,1.18,-0.24,1.1625,-0.04,0.885,success
4913,1.18,-0.23,1.0125,-0.43,0.34,success
4914,1.18,-0.23,1.0125,-0.03,0.34,success
4915,1.18,-0.23,1.1625,-0.43,0.34,success
4916,1.18,-0.23,1.1625,-0.03,0.34,success
4917,1.18,-0.23,1.0125,-0.43,0.885,success
4918,1.18,-0.23,1.0125,-0.03,0.885,error
4919,1.18,-0.23,1.1625,-0.43,0.885,error
4920,1.18,-0.23,1.1625,-0.03,0.885,success
4921,1.18,-0.22,1.0125,-0.42,0.34,success
4922,1.18,-0.22,1.0125,-0.02,0.34,success
4923,1.18,-0.22,1.1625,-0.42,0.34,error
4924,1.18,-0.22,1.1625,-0.02,0.34,error
4925,1.18,-0.22,1.0125,-0.42,0.885,success
4926,1.18,-0.22,1.0125,-0.02,0.885,error
4927,1.18,-0.22,1.1625,-0.42,0.885,error
4928,1.18,-0.22,1.1625,-0.02,0.885,success
4929,1.18,-0.21,1.0125,-0.41,0.34,success
4930,1.18,-0.21,1.0125,-0.01,0.34,success
4931,1.18,-0.21,1.1625,-0.41,0.34,error
4932,1.18,-0.21,1.1625,-0.01,0.34,success
4933,1.18,-0.21,1.0125,-0.41,0.885,success
4934,1.18,-0.21,1.0125,-0.01,0.885,error
4935,1.18,-0.21,1.1625,-0.41,0.885,error
4936,1.18,-0.21,1.1625,-0.01,0.885,success
4937,1.18,-0.2,1.0125,-0.4,0.34,success
4938,1.18,-0.2,1.0125,0,0.34,success
4939,1.18,-0.2,1.1625,-0.4,0.34,error
4940,1.18,-0.2,1.1625,0,0.34,error
4941,1.18,-0.2,1.0125,-0.4,0.885,success
4942,1.18,-0.2,1.0125,0,0.885,success
4943,1.18,-0.2,1.1625,-0.4,0.885,error
4944,1.18,-0.2,1.1625,0,0.885,success
4945,1.18,-0.19,1.0125,-0.39,0.34,success
4946,1.18,-0.19,1.0125,0.01,0.34,success
4947,1.18,-0.19,1.1625,-0.39,0.34,error
4948,1.18,-0.19,1.1625,0.01,0.34,error
4949,1.18,-0.19,1.0125,-0.39,0.885,success
4950,1.18,-0.19,1.0125,0.01,0.885,success
4951,1.18,-0.19,1.1625,-0.39,0.885,success
4952,1.18,-0.19,1.1625,0.01,0.885,success
4953,1.18,-0.18,1.0125,-0.38,0.34,success
4954,1.18,-0.18,1.0125,0.02,0.34,success
4955,1.18,-0.18,1.1625,-0.38,0.34,error
4956,1.18,-0.18,1.1625,0.02,0.34,success
4957,1.18,-0.18,1.0125,-0.38,0.885,error
4958,1.18,-0.18,1.0125,0.02,0.885,error
4959,1.18,-0.18,1.1625,-0.38,0.885,error
4960,1.18,-0.18,1.1625,0.02,0.885,error
4961,1.18,-0.17,1.0125,-0.37,0.34,success
4962,1.18,-0.17,1.0125,0.03,0.34,success
4963,1.18,-0.17,1.1625,-0.37,0.34,error
4964,1.18,-0.17,1.1625,0.03,0.34,success
4965,1.18,-0.17,1.0125,-0.37,0.885,success
4966,1.18,-0.17,1.0125,0.03,0.885,success
4967,1.18,-0.17,1.1625,-0.37,0.885,success
4968,1.18,-0.17,1.1625,0.03,0.885,success
4969,1.18,-0.16,1.0125,-0.36,0.34,success
4970,1.18,-0.16,1.0125,0.04,0.34,success
4971,1.18,-0.16,1.1625,-0.36,0.34,success
4972,1.18,-0.16,1.1625,0.04,0.34,success
4973,1.18,-0.16,1.0125,-0.36,0.885,error
4974,1.18,-0.16,1.0125,0.04,0.885,error
4975,1.18,-0.16,1.1625,-0.36,0.885,error
4976,1.18,-0.16,1.1625,0.04,0.885,error
4977,1.18,-0.15,1.0125,-0.35,0.34,success
4978,1.18,-0.15,1.0125,0.05,0.34,success
4979,1.18,-0.15,1.1625,-0.35,0.34,error
4980,1.18,-0.15,1.1625,0.05,0.34,error
4981,1.18,-0.15,1.0125,-0.35,0.885,success
4982,1.18,-0.15,1.0125,0.05,0.885,success
4983,1.18,-0.15,1.1625,-0.35,0.885,success
4984,1.18,-0.15,1.1625,0.05,0.885,success
4985,1.18,-0.14,1.0125,-0.34,0.34,success
4986,1.18,-0.14,1.0125,0.06,0.34,success
4987,1.18,-0.14,1.1625,-0.34,0.34,error
4988,1.18,-0.14,1.1625,0.06,0.34,error
4989,1.18,-0.14,1.0125,-0.34,0.885,success
4990,1.18,-0.14,1.0125,0.06,0.885,success
4991,1.18,-0.14,1.1625,-0.34,0.885,success
4992,1.18,-0.14,1.1625,0.06,0.885,success
4993,1.18,-0.13,1.0125,-0.33,0.34,success
4994,1.18,-0.13,1.0125,0.07,0.34,success
4995,1.18,-0.13,1.1625,-0.33,0.34,error
4996,1.18,-0.13,1.1625,0.07,0.34,error
4997,1.18,-0.13,1.0125,-0.33,0.885,success
4998,1.18,-0.13,1.0125,0.07,0.885,success
4999,1.18,-0.13,1.1625,-0.33,0.885,success
5000,1.18,-0.13,1.1625,0.07,0.885,success
5001,1.18,-0.12,1.0125,-0.32,0.34,success
5002,1.18,-0.12,1.0125,0.08,0.34,success
5003,1.18,-0.12,1.1625,-0.32,0.34,error
5004,1.18,-0.12,1.1625,0.08,0.34,error
5005,1.18,-0.12,1.0125,-0.32,0.885,success
5006,1.18,-0.12,1.0125,0.08,0.885,success
5007,1.18,-0.12,1.1625,-0.32,0.885,success
5008,1.18,-0.12,1.1625,0.08,0.885,success
5009,1.18,-0.11,1.0125,-0.31,0.34,success
5010,1.18,-0.11,1.0125,0.09,0.34,success
5011,1.18,-0.11,1.1625,-0.31,0.34,success
5012,1.18,-0.11,1.1625,0.09,0.34,success
5013,1.18,-0.11,1.0125,-0.31,0.885,error
5014,1.18,-0.11,1.0125,0.09,0.885,error
5015,1.18,-0.11,1.1625,-0.31,0.885,error
5016,1.18,-0.11,1.1625,0.09,0.885,error
5017,1.18,-0.1,1.0125,-0.3,0.34,success
5018,1.18,-0.1,1.0125,0.1,0.34,success
5019,1.18,-0.1,1.1625,-0.3,0.34,error
5020,1.18,-0.1,1.1625,0.1,0.34,error
5021,1.18,-0.1,1.0125,-0.3,0.885,success
5022,1.18,-0.1,1.0125,0.1,0.885,success
5023,1.18,-0.1,1.1625,-0.3,0.885,success
5024,1.18,-0.1,1.1625,0.1,0.885,success
5025,1.18,-0.09,1.0125,-0.29,0.34,success
5026,1.18,-0.09,1.0125,0.11,0.34,success
5027,1.18,-0.09,1.1625,-0.29,0.34,error
5028,1.18,-0.09,1.1625,0.11,0.34,error
5029,1.18,-0.09,1.0125,-0.29,0.885,success
5030,1.18,-0.09,1.0125,0.11,0.885,success
5031,1.18,-0.09,1.1625,-0.29,0.885,success
5032,1.18,-0.09,1.1625,0.11,0.885,success
5033,1.18,-0.08,1.0125,-0.28,0.34,success
5034,1.18,-0.08,1.0125,0.12,0.34,success
5035,1.18,-0.08,1.1625,-0.28,0.34,success
5036,1.18,-0.08,1.1625,0.12,0.34,success
5037,1.18,-0.08,1.0125,-0.28,0.885,success
5038,1.18,-0.08,1.0125,0.12,0.885,success
5039,1.18,-0.08,1.1625,-0.28,0.885,success
5040,1.18,-0.08,1.1625,0.12,0.885,success
5041,1.18,-0.07,1.0125,-0.27,0.34,success
5042,1.18,-0.07,1.0125,0.13,0.34,success
5043,1.18,-0.07,1.1625,-0.27,0.34,error
5044,1.18,-0.07,1.1625,0.13,0.34,error
5045,1.18,-0.07,1.0125,-0.27,0.885,success
5046,1.18,-0.07,1.0125,0.13,0.885,success
5047,1.18,-0.07,1.1625,-0.27,0.885,success
5048,1.18,-0.07,1.1625,0.13,0.885,success
5049,1.18,-0.06,1.0125,-0.26,0.34,success
5050,1.18,-0.06,1.0125,0.14,0.34,success
5051,1.18,-0.06,1.1625,-0.26,0.34,error
5052,1.18,-0.06,1.1625,0.14,0.34,error
5053,1.18,-0.06,1.0125,-0.26,0.885,success
5054,1.18,-0.06,1.0125,0.14,0.885,success
5055,1.18,-0.06,1.1625,-0.26,0.885,success
5056,1.18,-0.06,1.1625,0.14,0.885,success
5057,1.18,-0.05,1.0125,-0.25,0.34,success
5058,1.18,-0.05,1.0125,0.15,0.34,success
5059,1.18,-0.05,1.1625,-0.25,0.34,error
5060,1.18,-0.05,1.1625,0.15,0.34,error
5061,1.18,-0.05,1.0125,-0.25,0.885,success
5062,1.18,-0.05,1.0125,0.15,0.885,success
5063,1.18,-0.05,1.1625,-0.25,0.885,success
5064,1.18,-0.05,1.1625,0.15,0.885,success
5065,1.18,-0.04,1.0125,-0.24,0.34,success
5066,1.18,-0.04,1.0125,0.16,0.34,success
5067,1.18,-0.04,1.1625,-0.24,0.34,error
5068,1.18,-0.04,1.1625,0.16,0.34,success
5069,1.18,-0.04,1.0125,-0.24,0.885,success
5070,1.18,-0.04,1.0125,0.16,0.885,success
5071,1.18,-0.04,1.1625,-0.24,0.885,success
5072,1.18,-0.04,1.1625,0.16,0.885,success
5073,1.18,-0.03,1.0125,-0.23,0.34,success
5074,1.18,-0.03,1.0125,0.17,0.34,success
5075,1.18,-0.03,1.1625,-0.23,0.34,success
5076,1.18,-0.03,1.1625,0.17,0.34,success
5077,1.18,-0.03,1.0125,-0.23,0.885,success
5078,1.18,-0.03,1.0125,0.17,0.885,success
5079,1.18,-0.03,1.1625,-0.23,0.885,success
5080,1.18,-0.03,1.1625,0.17,0.885,success
5081,1.18,-0.02,1.0125,-0.22,0.34,success
5082,1.18,-0.02,1.0125,0.18,0.34,success
5083,1.18,-0.02,1.1625,-0.22,0.34,error
5084,1.18,-0.02,1.1625,0.18,0.34,error
5085,1.18,-0.02,1.0125,-0.22,0.885,success
5086,1.18,-0.02,1.0125,0.18,0.885,success
5087,1.18,-0.02,1.1625,-0.22,0.885,success
5088,1.18,-0.02,1.1625,0.18,0.885,error
5089,1.18,-0.01,1.0125,-0.21,0.34,success
5090,1.18,-0.01,1.0125,0.19,0.34,success
5091,1.18,-0.01,1.1625,-0.21,0.34,error
5092,1.18,-0.01,1.1625,0.19,0.34,error
5093,1.18,-0.01,1.0125,-0.21,0.885,error
5094,1.18,-0.01,1.0125,0.19,0.885,success
5095,1.18,-0.01,1.1625,-0.21,0.885,success
5096,1.18,-0.01,1.1625,0.19,0.885,error
5097,1.18,0,1.0125,-0.2,0.34,success
5098,1.18,0,1.0125,0.2,0.34,success
5099,1.18,0,1.1625,-0.2,0.34,success
5100,1.18,0,1.1625,0.2,0.34,success
5101,1.18,0,1.0125,-0.2,0.885,error
5102,1.18,0,1.0125,0.2,0.885,error
5103,1.18,0,1.1625,-0.2,0.885,error
5104,1.18,0,1.1625,0.2,0.885,error
5105,1.18,0.01,1.0125,-0.19,0.34,error
5106,1.18,0.01,1.0125,0.21,0.34,error
5107,1.18,0.01,1.1625,-0.19,0.34,success
5108,1.18,0.01,1.1625,0.21,0.34,success
5109,1.18,0.01,1.0125,-0.19,0.885,error
5110,1.18,0.01,1.0125,0.21,0.885,error
5111,1.18,0.01,1.1625,-0.19,0.885,error
5112,1.18,0.01,1.1625,0.21,0.885,error
5113,1.18,0.02,1.0125,-0.18,0.34,error
5114,1.18,0.02,1.0125,0.22,0.34,error
5115,1.18,0.02,1.1625,-0.18,0.34,success
5116,1.18,0.02,1.1625,0.22,0.34,success
5117,1.18,0.02,1.0125,-0.18,0.885,error
5118,1.18,0.02,1.0125,0.22,0.885,error
5119,1.18,0.02,1.1625,-0.18,0.885,success
5120,1.18,0.02,1.1625,0.22,0.885,error
5121,1.18,0.03,1.0125,-0.17,0.34,success
5122,1.18,0.03,1.0125,0.23,0.34,success
5123,1.18,0.03,1.1625,-0.17,0.34,error
5124,1.18,0.03,1.1625,0.23,0.34,error
5125,1.18,0.03,1.0125,-0.17,0.885,error
5126,1.18,0.03,1.0125,0.23,0.885,success
5127,1.18,0.03,1.1625,-0.17,0.885,success
5128,1.18,0.03,1.1625,0.23,0.885,error
5129,1.18,0.04,1.0125,-0.16,0.34,success
5130,1.18,0.04,1.0125,0.24,0.34,success
5131,1.18,0.04,1.1625,-0.16,0.34,success
5132,1.18,0.04,1.1625,0.24,0.34,error
5133,1.18,0.04,1.0125,-0.16,0.885,error
5134,1.18,0.04,1.0125,0.24,0.885,success
5135,1.18,0.04,1.1625,-0.16,0.885,success
5136,1.18,0.04,1.1625,0.24,0.885,error
5137,1.18,0.05,1.0125,-0.15,0.34,success
5138,1.18,0.05,1.0125,0.25,0.34,success
5139,1.18,0.05,1.1625,-0.15,0.34,error
5140,1.18,0.05,1.1625,0.25,0.34,error
5141,1.18,0.05,1.0125,-0.15,0.885,error
5142,1.18,0.05,1.0125,0.25,0.885,success
5143,1.18,0.05,1.1625,-0.15,0.885,success
5144,1.18,0.05,1.1625,0.25,0.885,error
5145,1.18,0.06,1.0125,-0.14,0.34,success
5146,1.18,0.06,1.0125,0.26,0.34,success
5147,1.18,0.06,1.1625,-0.14,0.34,error
5148,1.18,0.06,1.1625,0.26,0.34,error
5149,1.18,0.06,1.0125,-0.14,0.885,error
5150,1.18,0.06,1.0125,0.26,0.885,success
5151,1.18,0.06,1.1625,-0.14,0.885,success
5152,1.18,0.06,1.1625,0.26,0.885,error
5153,1.18,0.07,1.0125,-0.13,0.34,success
5154,1.18,0.07,1.0125,0.27,0.34,success
5155,1.18,0.07,1.1625,-0.13,0.34,error
5156,1.18,0.07,1.1625,0.27,0.34,success
5157,1.18,0.07,1.0125,-0.13,0.885,error
5158,1.18,0.07,1.0125,0.27,0.885,success
5159,1.18,0.07,1.1625,-0.13,0.885,success
5160,1.18,0.07,1.1625,0.27,0.885,error
5161,1.18,0.08,1.0125,-0.12,0.34,success
5162,1.18,0.08,1.0125,0.28,0.34,success
5163,1.18,0.08,1.1625,-0.12,0.34,success
5164,1.18,0.08,1.1625,0.28,0.34,success
5165,1.18,0.08,1.0125,-0.12,0.885,error
5166,1.18,0.08,1.0125,0.28,0.885,success
5167,1.18,0.08,1.1625,-0.12,0.885,success
5168,1.18,0.08,1.1625,0.28,0.885,error
5169,1.18,0.09,1.0125,-0.11,0.34,success
5170,1.18,0.09,1.0125,0.29,0.34,success
5171,1.18,0.09,1.1625,-0.11,0.34,error
5172,1.18,0.09,1.1625,0.29,0.34,success
5173,1.18,0.09,1.0125,-0.11,0.885,error
5174,1.18,0.09,1.0125,0.29,0.885,success
5175,1.18,0.09,1.1625,-0.11,0.885,error
5176,1.18,0.09,1.1625,0.29,0.885,error
5177,1.18,0.1,1.0125,-0.1,0.34,success
5178,1.18,0.1,1.0125,0.3,0.34,success
5179,1.18,0.1,1.1625,-0.1,0.34,error
5180,1.18,0.1,1.1625,0.3,0.34,success
5181,1.18,0.1,1.0125,-0.1,0.885,error
5182,1.18,0.1,1.0125,0.3,0.885,success
5183,1.18,0.1,1.1625,-0.1,0.885,success
5184,1.18,0.1,1.1625,0.3,0.885,error
5185,1.18,0.11,1.0125,-0.09,0.34,success
5186,1.18,0.11,1.0125,0.31,0.34,success
5187,1.18,0.11,1.1625,-0.09,0.34,success
5188,1.18,0.11,1.1625,0.31,0.34,success
5189,1.18,0.11,1.0125,-0.09,0.885,error
5190,1.18,0.11,1.0125,0.31,0.885,error
5191,1.18,0.11,1.1625,-0.09,0.885,error
5192,1.18,0.11,1.1625,0.31,0.885,error
5193,1.18,0.12,1.0125,-0.08,0.34,success
5194,1.18,0.12,1.0125,0.32,0.34,error
5195,1.18,0.12,1.1625,-0.08,0.34,error
5196,1.18,0.12,1.1625,0.32,0.34,success
5197,1.18,0.12,1.0125,-0.08,0.885,error
5198,1.18,0.12,1.0125,0.32,0.885,success
5199,1.18,0.12,1.1625,-0.08,0.885,success
5200,1.18,0.12,1.1625,0.32,0.885,error
5201,1.18,0.13,1.0125,-0.07,0.34,success
5202,1.18,0.13,1.0125,0.33,0.34,success
5203,1.18,0.13,1.1625,-0.07,0.34,error
5204,1.18,0.13,1.1625,0.33,0.34,success
5205,1.18,0.13,1.0125,-0.07,0.885,error
5206,1.18,0.13,1.0125,0.33,0.885,success
5207,1.18,0.13,1.1625,-0.07,0.885,success
5208,1.18,0.13,1.1625,0.33,0.885,error
5209,1.18,0.14,1.0125,-0.06,0.34,success
5210,1.18,0.14,1.0125,0.34,0.34,success
5211,1.18,0.14,1.1625,-0.06,0.34,success
5212,1.18,0.14,1.1625,0.34,0.34,success
5213,1.18,0.14,1.0125,-0.06,0.885,error
5214,1.18,0.14,1.0125,0.34,0.885,success
5215,1.18,0.14,1.1625,-0.06,0.885,success
5216,1.18,0.14,1.1625,0.34,0.885,error
5217,1.18,0.15,1.0125,-0.05,0.34,success
5218,1.18,0.15,1.0125,0.35,0.34,success
5219,1.18,0.15,1.1625,-0.05,0.34,success
5220,1.18,0.15,1.1625,0.35,0.34,success
5221,1.18,0.15,1.0125,-0.05,0.885,error
5222,1.18,0.15,1.0125,0.35,0.885,success
5223,1.18,0.15,1.1625,-0.05,0.885,success
5224,1.18,0.15,1.1625,0.35,0.885,error
5225,1.18,0.16,1.0125,-0.04,0.34,success
5226,1.18,0.16,1.0125,0.36,0.34,success
5227,1.18,0.16,1.1625,-0.04,0.34,success
5228,1.18,0.16,1.1625,0.36,0.34,success
5229,1.18,0.16,1.0125,-0.04,0.885,error
5230,1.18,0.16,1.0125,0.36,0.885,success
5231,1.18,0.16,1.1625,-0.04,0.885,success
5232,1.18,0.16,1.1625,0.36,0.885,error
5233,1.18,0.17,1.0125,-0.03,0.34,success
5234,1.18,0.17,1.0125,0.37,0.34,success
5235,1.18,0.17,1.1625,-0.03,0.34,success
5236,1.18,0.17,1.1625,0.37,0.34,success
5237,1.18,0.17,1.0125,-0.03,0.885,error
5238,1.18,0.17,1.0125,0.37,0.885,success
5239,1.18,0.17,1.1625,-0.03,0.885,success
5240,1.18,0.17,1.1625,0.37,0.885,error
5241,1.18,0.18,1.0125,-0.02,0.34,success
5242,1.18,0.18,1.0125,0.38,0.34,success
5243,1.18,0.18,1.1625,-0.02,0.34,error
5244,1.18,0.18,1.1625,0.38,0.34,success
5245,1.18,0.18,1.0125,-0.02,0.885,error
5246,1.18,0.18,1.0125,0.38,0.885,success
5247,1.18,0.18,1.1625,-0.02,0.885,success
5248,1.18,0.18,1.1625,0.38,0.885,error
5249,1.18,0.19,1.0125,-0.01,0.34,success
5250,1.18,0.19,1.0125,0.39,0.34,success
5251,1.18,0.19,1.1625,-0.01,0.34,success
5252,1.18,0.19,1.1625,0.39,0.34,success
5253,1.18,0.19,1.0125,-0.01,0.885,error
5254,1.18,0.19,1.0125,0.39,0.885,success
5255,1.18,0.19,1.1625,-0.01,0.885,success
5256,1.18,0.19,1.1625,0.39,0.885,error
5257,1.18,0.2,1.0125,0,0.34,success
5258,1.18,0.2,1.0125,0.4,0.34,success
5259,1.18,0.2,1.1625,0,0.34,success
5260,1.18,0.2,1.1625,0.4,0.34,success
5261,1.18,0.2,1.0125,0,0.885,success
5262,1.18,0.2,1.0125,0.4,0.885,error
5263,1.18,0.2,1.1625,0,0.885,success
5264,1.18,0.2,1.1625,0.4,0.885,error
5265,1.18,0.21,1.0125,0.01,0.34,success
5266,1.18,0.21,1.0125,0.41,0.34,success
5267,1.18,0.21,1.1625,0.01,0.34,success
5268,1.18,0.21,1.1625,0.41,0.34,success
5269,1.18,0.21,1.0125,0.01,0.885,success
5270,1.18,0.21,1.0125,0.41,0.885,error
5271,1.18,0.21,1.1625,0.01,0.885,success
5272,1.18,0.21,1.1625,0.41,0.885,error
5273,1.18,0.22,1.0125,0.02,0.34,success
5274,1.18,0.22,1.0125,0.42,0.34,success
5275,1.18,0.22,1.1625,0.02,0.34,success
5276,1.18,0.22,1.1625,0.42,0.34,success
5277,1.18,0.22,1.0125,0.02,0.885,success
5278,1.18,0.22,1.0125,0.42,0.885,error
5279,1.18,0.22,1.1625,0.02,0.885,success
5280,1.18,0.22,1.1625,0.42,0.885,error
5281,1.18,0.23,1.0125,0.03,0.34,success
5282,1.18,0.23,1.0125,0.43,0.34,success
5283,1.18,0.23,1.1625,0.03,0.34,success
5284,1.18,0.23,1.1625,0.43,0.34,success
5285,1.18,0.23,1.0125,0.03,0.885,success
5286,1.18,0.23,1.0125,0.43,0.885,error
5287,1.18,0.23,1.1625,0.03,0.885,success
5288,1.18,0.23,1.1625,0.43,0.885,error
5289,1.18,0.24,1.0125,0.04,0.34,success
5290,1.18,0.24,1.0125,0.44,0.34,success
5291,1.18,0.24,1.1625,0.04,0.34,success
5292,1.18,0.24,1.1625,0.44,0.34,success
5293,1.18,0.24,1.0125,0.04,0.885,success
5294,1.18,0.24,1.0125,0.44,0.885,error
5295,1.18,0.24,1.1625,0.04,0.885,success
5296,1.18,0.24,1.1625,0.44,0.885,error
5297,1.18,0.25,1.0125,0.05,0.34,success
5298,1.18,0.25,1.0125,0.45,0.34,success
5299,1.18,0.25,1.1625,0.05,0.34,success
5300,1.18,0.25,1.1625,0.45,0.34,success
5301,1.18,0.25,1.0125,0.05,0.885,success
5302,1.18,0.25,1.0125,0.45,0.885,error
5303,1.18,0.25,1.1625,0.05,0.885,success
5304,1.18,0.25,1.1625,0.45,0.885,error
5305,1.17,-0.25,1.0025,-0.45,0.34,success
5306,1.17,-0.25,1.0025,-0.05,0.34,success
5307,1.17,-0.25,1.1525,-0.45,0.34,error
5308,1.17,-0.25,1.1525,-0.05,0.34,error
5309,1.17,-0.25,1.0025,-0.45,0.885,success
5310,1.17,-0.25,1.0025,-0.05,0.885,error
5311,1.17,-0.25,1.1525,-0.45,0.885,error
5312,1.17,-0.25,1.1525,-0.05,0.885,success
5313,1.17,-0.24,1.0025,-0.44,0.34,success
5314,1.17,-0.24,1.0025,-0.04,0.34,success
5315,1.17,-0.24,1.1525,-0.44,0.34,error
5316,1.17,-0.24,1.1525,-0.04,0.34,error
5317,1.17,-0.24,1.0025,-0.44,0.885,success
5318,1.17,-0.24,1.0025,-0.04,0.885,error
5319,1.17,-0.24,1.1525,-0.44,0.885,error
5320,1.17,-0.24,1.1525,-0.04,0.885,success
5321,1.17,-0.23,1.0025,-0.43,0.34,success
5322,1.17,-0.23,1.0025,-0.03,0.34,success
5323,1.17,-0.23,1.1525,-0.43,0.34,error
5324,1.17,-0.23,1.1525,-0.03,0.34,error
5325,1.17,-0.23,1.0025,-0.43,0.885,success
5326,1.17,-0.23,1.0025,-0.03,0.885,error
5327,1.17,-0.23,1.1525,-0.43,0.885,error
5328,1.17,-0.23,1.1525,-0.03,0.885,success
5329,1.17,-0.22,1.0025,-0.42,0.34,success
5330,1.17,-0.22,1.0025,-0.02,0.34,success
5331,1.17,-0.22,1.1525,-0.42,0.34,error
5332,1.17,-0.22,1.1525,-0.02,0.34,error
5333,1.17,-0.22,1.0025,-0.42,0.885,success
5334,1.17,-0.22,1.0025,-0.02,0.885,error
5335,1.17,-0.22,1.1525,-0.42,0.885,error
5336,1.17,-0.22,1.1525,-0.02,0.885,success
5337,1.17,-0.21,1.0025,-0.41,0.34,success
5338,1.17,-0.21,1.0025,-0.01,0.34,success
5339,1.17,-0.21,1.1525,-0.41,0.34,error
5340,1.17,-0.21,1.1525,-0.01,0.34,error
5341,1.17,-0.21,1.0025,-0.41,0.885,success
5342,1.17,-0.21,1.0025,-0.01,0.885,error
5343,1.17,-0.21,1.1525,-0.41,0.885,success
5344,1.17,-0.21,1.1525,-0.01,0.885,success
5345,1.17,-0.2,1.0025,-0.4,0.34,success
5346,1.17,-0.2,1.0025,0,0.34,success
5347,1.17,-0.2,1.1525,-0.4,0.34,error
5348,1.17,-0.2,1.1525,0,0.34,error
5349,1.17,-0.2,1.0025,-0.4,0.885,success
5350,1.17,-0.2,1.0025,0,0.885,success
5351,1.17,-0.2,1.1525,-0.4,0.885,success
5352,1.17,-0.2,1.1525,0,0.885,success
5353,1.17,-0.19,1.0025,-0.39,0.34,success
5354,1.17,-0.19,1.0025,0.01,0.34,success
5355,1.17,-0.19,1.1525,-0.39,0.34,error
5356,1.17,-0.19,1.1525,0.01,0.34,error
5357,1.17,-0.19,1.0025,-0.39,0.885,success
5358,1.17,-0.19,1.0025,0.01,0.885,success
5359,1.17,-0.19,1.1525,-0.39,0.885,success
5360,1.17,-0.19,1.1525,0.01,0.885,success
5361,1.17,-0.18,1.0025,-0.38,0.34,success
5362,1.17,-0.18,1.0025,0.02,0.34,success
5363,1.17,-0.18,1.1525,-0.38,0.34,error
5364,1.17,-0.18,1.1525,0.02,0.34,success
5365,1.17,-0.18,1.0025,-0.38,0.885,error
5366,1.17,-0.18,1.0025,0.02,0.885,success
5367,1.17,-0.18,1.1525,-0.38,0.885,success
5368,1.17,-0.18,1.1525,0.02,0.885,success
5369,1.17,-0.17,1.0025,-0.37,0.34,success
5370,1.17,-0.17,1.0025,0.03,0.34,success
5371,1.17,-0.17,1.1525,-0.37,0.34,success
5372,1.17,-0.17,1.1525,0.03,0.34,success
5373,1.17,-0.17,1.0025,-0.37,0.885,success
5374,1.17,-0.17,1.0025,0.03,0.885,success
5375,1.17,-0.17,1.1525,-0.37,0.885,success
